"5217.87,5196.78,5128.76,5245.89"
"5245.89,5217.87,5196.78,5267.92"
"5267.92,5245.89,5217.87,5233.76"
"5233.76,5267.92,5245.89,5299.47"
"5299.47,5233.76,5267.92,5296.07"
"5296.07,5299.47,5233.76,5342.90"
"5342.90,5296.07,5299.47,5371.52"
"5371.52,5342.90,5296.07,5420.98"
"5420.98,5371.52,5342.90,5445.57"
"5445.57,5420.98,5371.52,5470.23"
"5470.23,5445.57,5420.98,5433.98"
"5433.98,5470.23,5445.57,5381.01"
"5381.01,5433.98,5470.23,5467.02"
"5467.02,5381.01,5433.98,5465.25"
"5465.25,5467.02,5381.01,5453.11"
"5453.11,5465.25,5467.02,5458.42"
"5458.42,5453.11,5465.25,5468.29"
"5468.29,5458.42,5453.11,5390.02"
"5390.02,5468.29,5458.42,5383.35"
"5383.35,5390.02,5468.29,5367.33"
"5367.33,5383.35,5390.02,5331.91"
"5331.91,5367.33,5383.35,5246.91"
"5246.91,5331.91,5367.33,5330.97"
"5330.97,5246.91,5331.91,5352.12"
"5352.12,5330.97,5246.91,5349.04"
"5349.04,5352.12,5330.97,5353.41"
"5353.41,5349.04,5352.12,5379.01"
"5379.01,5353.41,5349.04,5427.37"
"5427.37,5379.01,5353.41,5484.01"
"5484.01,5427.37,5379.01,5515.05"
"5515.05,5484.01,5427.37,5520.87"
"5520.87,5515.05,5484.01,5502.30"
"5502.30,5520.87,5515.05,5514.54"
"5514.54,5502.30,5520.87,5535.05"
"5535.05,5514.54,5502.30,5523.30"
"5523.30,5535.05,5514.54,5557.28"
"5557.28,5523.30,5535.05,5572.36"
"5572.36,5557.28,5523.30,5567.84"
"5567.84,5572.36,5557.28,5561.08"
"5561.08,5567.84,5572.36,5552.50"
"5552.50,5561.08,5567.84,5576.80"
"5576.80,5552.50,5561.08,5633.13"
"5633.13,5576.80,5552.50,5676.16"
"5676.16,5633.13,5576.80,5698.64"
"5698.64,5676.16,5633.13,5738.43"
"5738.43,5698.64,5676.16,5701.69"
"5701.69,5738.43,5698.64,5759.14"
"5759.14,5701.69,5738.43,5766.65"
"5766.65,5759.14,5701.69,5824.39"
"5824.39,5766.65,5759.14,5827.84"
"5827.84,5824.39,5766.65,5842.07"
"5842.07,5827.84,5824.39,5853.11"
"5853.11,5842.07,5827.84,5874.15"
"5874.15,5853.11,5842.07,5965.99"
"5965.99,5874.15,5853.11,5977.92"
"5977.92,5965.99,5874.15,6045.74"
"6045.74,5977.92,5965.99,6045.52"
"6045.52,6045.74,5977.92,6077.80"
"6077.80,6045.52,6045.74,6123.85"
"6123.85,6077.80,6045.52,6107.44"
"6107.44,6123.85,6077.80,6218.46"
"6218.46,6107.44,6123.85,6221.59"
"6221.59,6218.46,6107.44,6297.75"
"6297.75,6221.59,6218.46,6285.68"
"6285.68,6297.75,6221.59,6353.45"
"6353.45,6285.68,6297.75,6318.90"
"6318.90,6353.45,6285.68,6484.14"
"6484.14,6318.90,6353.45,6709.93"
"6709.93,6484.14,6318.90,6657.57"
"6657.57,6709.93,6484.14,6426.17"
"6426.17,6657.57,6709.93,6559.98"
"6559.98,6426.17,6657.57,6632.84"
"6632.84,6559.98,6426.17,6603.65"
"6603.65,6632.84,6559.98,6746.28"
"6746.28,6603.65,6632.84,6862.11"
"6862.11,6746.28,6603.65,6889.05"
"6889.05,6862.11,6746.28,6905.93"
"6905.93,6889.05,6862.11,6953.17"
"6953.17,6905.93,6889.05,6798.12"
"6798.12,6953.17,6905.93,6748.62"
"6748.62,6798.12,6953.17,6869.29"
"6869.29,6748.62,6798.12,6950.10"
"6950.10,6869.29,6748.62,7015.16"
"7015.16,6950.10,6869.29,6968.18"
"6968.18,7015.16,6950.10,7091.12"
"7091.12,6968.18,7015.16,7154.83"
"7154.83,7091.12,6968.18,7157.64"
"7157.64,7154.83,7091.12,7196.75"
"7196.75,7157.64,7154.83,7238.92"
"7238.92,7196.75,7157.64,7342.62"
"7342.62,7238.92,7196.75,7402.96"
"7402.96,7342.62,7238.92,7509.76"
"7509.76,7402.96,7342.62,7579.98"
"7579.98,7509.76,7402.96,7733.36"
"7733.36,7579.98,7509.76,7865.94"
"7865.94,7733.36,7579.98,7925.92"
"7925.92,7865.94,7733.36,8180.97"
"8180.97,7925.92,7865.94,8253.34"
"8253.34,8180.97,7925.92,8285.48"
"8285.48,8253.34,8180.97,8261.28"
"8261.28,8285.48,8253.34,8404.49"
"8404.49,8261.28,8285.48,8206.16"
"8206.16,8404.49,8261.28,8496.36"
"8496.36,8206.16,8404.49,8792.70"
"8792.70,8496.36,8206.16,8863.34"
"8863.34,8792.70,8496.36,9218.63"
"9218.63,8863.34,8792.70,9588.46"
"9588.46,9218.63,8863.34,9574.11"
"9574.11,9588.46,9218.63,9603.73"
"9603.73,9574.11,9588.46,10000.17"
"10000.17,9603.73,9574.11,10304.72"
"10304.72,10000.17,9603.73,10079.20"
"10079.20,10304.72,10000.17,9638.17"
"9638.17,10079.20,10304.72,9499.42"
"9499.42,9638.17,10079.20,9098.48"
"9098.48,9499.42,9638.17,8698.88"
"8698.88,9098.48,9499.42,8315.67"
"8315.67,8698.88,9098.48,7964.95"
"7964.95,8315.67,8698.88,7709.95"
"7709.95,7964.95,8315.67,7853.26"
"7853.26,7709.95,7964.95,8084.37"
"8084.37,7853.26,7709.95,7770.52"
"7770.52,8084.37,7853.26,7596.87"
"7596.87,7770.52,8084.37,8052.00"
"8052.00,7596.87,7770.52,7821.18"
"7821.18,8052.00,7596.87,7614.71"
"7614.71,7821.18,8052.00,7785.05"
"7785.05,7614.71,7821.18,7593.30"
"7593.30,7785.05,7614.71,7244.55"
"7244.55,7593.30,7785.05,6939.64"
"6939.64,7244.55,7593.30,7123.50"
"7123.50,6939.64,7244.55,7202.96"
"7202.96,7123.50,6939.64,7512.91"
"7512.91,7202.96,7123.50,7235.91"
"7235.91,7512.91,7202.96,6953.64"
"6953.64,7235.91,7512.91,7031.55"
"7031.55,6953.64,7235.91,7101.83"
"7101.83,7031.55,6953.64,6997.33"
"6997.33,7101.83,7031.55,7163.75"
"7163.75,6997.33,7101.83,7276.65"
"7276.65,7163.75,6997.33,7145.75"
"7145.75,7276.65,7163.75,7104.65"
"7104.65,7145.75,7276.65,6833.60"
"6833.60,7104.65,7145.75,6887.94"
"6887.94,6833.60,7104.65,6899.59"
"6899.59,6887.94,6833.60,7097.52"
"7097.52,6899.59,6887.94,7183.25"
"7183.25,7097.52,6899.59,7384.98"
"7384.98,7183.25,7097.52,7367.70"
"7367.70,7384.98,7183.25,7497.66"
"7497.66,7367.70,7384.98,7284.08"
"7284.08,7497.66,7367.70,7411.33"
"7411.33,7284.08,7497.66,7315.59"
"7315.59,7411.33,7284.08,7437.79"
"7437.79,7315.59,7411.33,7348.37"
"7348.37,7437.79,7315.59,7413.93"
"7413.93,7348.37,7437.79,7300.09"
"7300.09,7413.93,7348.37,6984.22"
"6984.22,7300.09,7413.93,7035.38"
"7035.38,6984.22,7300.09,6942.56"
"6942.56,7035.38,6984.22,6665.06"
"6665.06,6942.56,7035.38,6467.15"
"6467.15,6665.06,6942.56,6708.48"
"6708.48,6467.15,6665.06,6860.15"
"6860.15,6708.48,6467.15,7020.37"
"7020.37,6860.15,6708.48,7323.75"
"7323.75,7020.37,6860.15,7213.17"
"7213.17,7323.75,7020.37,7104.24"
"7104.24,7213.17,7323.75,7391.25"
"7391.25,7104.24,7213.17,7263.04"
"7263.04,7391.25,7104.24,7307.24"
"7307.24,7263.04,7391.25,7345.29"
"7345.29,7307.24,7263.04,7442.29"
"7442.29,7345.29,7307.24,7370.87"
"7370.87,7442.29,7345.29,7489.18"
"7489.18,7370.87,7442.29,7331.27"
"7331.27,7489.18,7370.87,7398.73"
"7398.73,7331.27,7489.18,7665.57"
"7665.57,7398.73,7331.27,7490.66"
"7490.66,7665.57,7398.73,7409.84"
"7409.84,7490.66,7665.57,7417.68"
"7417.68,7409.84,7490.66,7350.46"
"7350.46,7417.68,7409.84,7255.50"
"7255.50,7350.46,7417.68,7504.30"
"7504.30,7255.50,7350.46,7524.39"
"7524.39,7504.30,7255.50,7464.60"
"7464.60,7524.39,7504.30,7408.55"
"7408.55,7464.60,7524.39,7517.92"
"7517.92,7408.55,7464.60,7531.17"
"7531.17,7517.92,7408.55,7590.39"
"7590.39,7531.17,7517.92,7588.94"
"7588.94,7590.39,7531.17,7553.76"
"7553.76,7588.94,7590.39,7512.02"
"7512.02,7553.76,7588.94,7481.34"
"7481.34,7512.02,7553.76,7471.72"
"7471.72,7481.34,7512.02,7535.81"
"7535.81,7471.72,7481.34,7438.61"
"7438.61,7535.81,7471.72,7320.45"
"7320.45,7438.61,7535.81,7411.95"
"7411.95,7320.45,7438.61,7411.40"
"7411.40,7411.95,7320.45,7353.85"
"7353.85,7411.40,7411.95,7306.01"
"7306.01,7353.85,7411.40,7301.79"
"7301.79,7306.01,7353.85,7218.80"
"7218.80,7301.79,7306.01,7215.17"
"7215.17,7218.80,7301.79,7178.93"
"7178.93,7215.17,7218.80,7195.10"
"7195.10,7178.93,7215.17,7325.13"
"7325.13,7195.10,7178.93,7442.04"
"7442.04,7325.13,7195.10,7404.80"
"7404.80,7442.04,7325.13,7418.61"
"7418.61,7404.80,7442.04,7315.52"
"7315.52,7418.61,7404.80,7184.48"
"7184.48,7315.52,7418.61,7065.15"
"7065.15,7184.48,7315.52,6970.70"
"6970.70,7065.15,7184.48,7150.65"
"7150.65,6970.70,7065.15,7123.47"
"7123.47,7150.65,6970.70,7139.09"
"7139.09,7123.47,7150.65,7099.23"
"7099.23,7139.09,7123.47,7311.92"
"7311.92,7099.23,7139.09,7590.54"
"7590.54,7311.92,7099.23,7559.00"
"7559.00,7590.54,7311.92,7514.04"
"7514.04,7559.00,7590.54,7555.98"
"7555.98,7514.04,7559.00,7585.69"
"7585.69,7555.98,7514.04,7691.70"
"7691.70,7585.69,7555.98,7746.86"
"7746.86,7691.70,7585.69,7799.11"
"7799.11,7746.86,7691.70,7768.98"
"7768.98,7799.11,7746.86,7789.76"
"7789.76,7768.98,7799.11,7850.51"
"7850.51,7789.76,7768.98,7807.80"
"7807.80,7850.51,7789.76,7804.38"
"7804.38,7807.80,7850.51,7884.29"
"7884.29,7804.38,7807.80,7889.24"
"7889.24,7884.29,7804.38,7892.57"
"7892.57,7889.24,7884.29,7895.47"
"7895.47,7892.57,7889.24,7956.52"
"7956.52,7895.47,7892.57,7979.92"
"7979.92,7956.52,7895.47,7934.54"
"7934.54,7979.92,7956.52,7972.97"
"7972.97,7934.54,7979.92,8066.00"
"8066.00,7972.97,7934.54,8187.11"
"8187.11,8066.00,7972.97,8186.08"
"8186.08,8187.11,8066.00,8179.90"
"8179.90,8186.08,8187.11,8217.50"
"8217.50,8179.90,8186.08,8194.64"
"8194.64,8217.50,8179.90,8195.69"
"8195.69,8194.64,8217.50,8151.60"
"8151.60,8195.69,8194.64,8225.66"
"8225.66,8151.60,8195.69,8327.87"
"8327.87,8225.66,8151.60,8424.51"
"8424.51,8327.87,8225.66,8579.63"
"8579.63,8424.51,8327.87,8540.24"
"8540.24,8579.63,8424.51,8542.40"
"8542.40,8540.24,8579.63,8520.82"
"8520.82,8542.40,8540.24,8622.93"
"8622.93,8520.82,8542.40,8792.07"
"8792.07,8622.93,8520.82,8762.14"
"8762.14,8792.07,8622.93,8860.90"
"8860.90,8762.14,8792.07,8900.90"
"8900.90,8860.90,8762.14,8669.39"
"8669.39,8900.90,8860.90,8872.96"
"8872.96,8669.39,8900.90,8557.95"
"8557.95,8872.96,8669.39,8290.32"
"8290.32,8557.95,8872.96,8408.62"
"8408.62,8290.32,8557.95,8316.21"
"8316.21,8408.62,8290.32,8235.12"
"8235.12,8316.21,8408.62,8319.29"
"8319.29,8235.12,8316.21,8247.37"
"8247.37,8319.29,8235.12,8436.62"
"8436.62,8247.37,8319.29,8661.46"
"8661.46,8436.62,8247.37,8690.97"
"8690.97,8661.46,8436.62,8792.22"
"8792.22,8690.97,8661.46,8793.93"
"8793.93,8792.22,8690.97,8835.26"
"8835.26,8793.93,8792.22,8889.75"
"8889.75,8835.26,8793.93,8895.68"
"8895.68,8889.75,8835.26,8864.04"
"8864.04,8895.68,8889.75,8933.51"
"8933.51,8864.04,8895.68,8960.80"
"8960.80,8933.51,8864.04,9006.40"
"9006.40,8960.80,8933.51,9016.34"
"9016.34,9006.40,8960.80,9073.14"
"9073.14,9016.34,9006.40,9064.39"
"9064.39,9073.14,9016.34,9147.02"
"9147.02,9064.39,9073.14,9134.55"
"9134.55,9147.02,9064.39,9026.59"
"9026.59,9134.55,9147.02,9081.03"
"9081.03,9026.59,9134.55,9208.12"
"9208.12,9081.03,9026.59,9344.84"
"9344.84,9208.12,9081.03,9396.50"
"9396.50,9344.84,9208.12,9369.34"
"9369.34,9396.50,9344.84,9418.35"
"9418.35,9369.34,9396.50,9431.81"
"9431.81,9418.35,9369.34,9459.72"
"9459.72,9431.81,9418.35,9451.32"
"9451.32,9459.72,9431.81,9403.54"
"9403.54,9451.32,9459.72,9490.61"
"9490.61,9403.54,9451.32,9514.83"
"9514.83,9490.61,9403.54,9379.70"
"9379.70,9514.83,9490.61,9482.08"
"9482.08,9379.70,9514.83,9504.43"
"9504.43,9482.08,9379.70,9471.70"
"9471.70,9504.43,9482.08,9491.47"
"9491.47,9471.70,9504.43,9372.57"
"9372.57,9491.47,9471.70,9447.42"
"9447.42,9372.57,9491.47,9466.94"
"9466.94,9447.42,9372.57,9497.55"
"9497.55,9466.94,9447.42,9556.61"
"9556.61,9497.55,9466.94,9672.47"
"9672.47,9556.61,9497.55,9766.90"
"9766.90,9672.47,9556.61,9853.65"
"9853.65,9766.90,9672.47,9908.29"
"9908.29,9853.65,9766.90,9886.30"
"9886.30,9908.29,9853.65,9990.19"
"9990.19,9886.30,9908.29,10093.48"
"10093.48,9990.19,9886.30,10166.00"
"10166.00,10093.48,9990.19,10235.17"
"10235.17,10166.00,10093.48,10259.87"
"10259.87,10235.17,10166.00,10227.87"
"10227.87,10259.87,10235.17,10346.55"
"10346.55,10227.87,10259.87,10169.68"
"10169.68,10346.55,10227.87,10213.26"
"10213.26,10169.68,10346.55,10304.87"
"10304.87,10213.26,10169.68,10447.56"
"10447.56,10304.87,10213.26,10527.84"
"10527.84,10447.56,10304.87,10523.37"
"10523.37,10527.84,10447.56,10497.07"
"10497.07,10523.37,10527.84,10465.56"
"10465.56,10497.07,10523.37,10726.46"
"10726.46,10465.56,10497.07,10801.09"
"10801.09,10726.46,10465.56,10914.58"
"10914.58,10801.09,10726.46,11052.86"
"11052.86,10914.58,10801.09,11218.61"
"11218.61,11052.86,10914.58,10920.09"
"10920.09,11218.61,11052.86,11259.32"
"11259.32,10920.09,11218.61,11177.91"
"11177.91,11259.32,10920.09,11352.63"
"11352.63,11177.91,11259.32,11443.35"
"11443.35,11352.63,11177.91,11537.50"
"11537.50,11443.35,11352.63,11446.33"
"11446.33,11537.50,11443.35,11609.85"
"11609.85,11446.33,11537.50,11546.79"
"11546.79,11609.85,11446.33,11191.74"
"11191.74,11546.79,11609.85,11456.12"
"11456.12,11191.74,11546.79,11473.99"
"11473.99,11456.12,11191.74,11381.25"
"11381.25,11473.99,11456.12,11415.29"
"11415.29,11381.25,11473.99,10947.42"
"10947.42,11415.29,11381.25,11086.30"
"11086.30,10947.42,11415.29,10598.38"
"10598.38,11086.30,10947.42,10804.35"
"10804.35,10598.38,11086.30,10474.20"
"10474.20,10804.35,10598.38,10094.81"
"10094.81,10474.20,10804.35,10436.53"
"10436.53,10094.81,10474.20,10393.87"
"10393.87,10436.53,10094.81,10689.36"
"10689.36,10393.87,10436.53,10951.08"
"10951.08,10689.36,10393.87,11028.22"
"11028.22,10951.08,10689.36,11130.13"
"11130.13,11028.22,10951.08,11278.45"
"11278.45,11130.13,11028.22,11459.58"
"11459.58,11278.45,11130.13,11402.22"
"11402.22,11459.58,11278.45,11449.52"
"11449.52,11402.22,11459.58,11414.34"
"11414.34,11449.52,11402.22,11568.69"
"11568.69,11414.34,11449.52,11485.90"
"11485.90,11568.69,11414.34,11573.94"
"11573.94,11485.90,11568.69,11664.97"
"11664.97,11573.94,11485.90,11666.38"
"11666.38,11664.97,11573.94,11684.79"
"11684.79,11666.38,11664.97,11936.59"
"11936.59,11684.79,11666.38,11992.23"
"11992.23,11936.59,11684.79,12060.99"
"12060.99,11992.23,11936.59,12136.83"
"12136.83,12060.99,11992.23,12273.82"
"12273.82,12136.83,12060.99,12115.46"
"12115.46,12273.82,12136.83,12048.14"
"12048.14,12115.46,12273.82,12075.75"
"12075.75,12048.14,12115.46,12007.60"
"12007.60,12075.75,12048.14,11802.60"
"11802.60,12007.60,12075.75,11941.80"
"11941.80,11802.60,12007.60,11910.00"
"11910.00,11941.80,11802.60,11683.70"
"11683.70,11910.00,11941.80,11342.10"
"11342.10,11683.70,11910.00,11572.90"
"11572.90,11342.10,11683.70,11728.10"
"11728.10,11572.90,11342.10,11690.20"
"11690.20,11728.10,11572.90,11686.40"
"11686.40,11690.20,11728.10,11775.50"
"11775.50,11686.40,11690.20,11576.80"
"11576.80,11775.50,11686.40,11571.80"
"11571.80,11576.80,11775.50,11531.30"
"11531.30,11571.80,11576.80,11511.50"
"11511.50,11531.30,11571.80,11096.80"
"11096.80,11511.50,11531.30,10706.90"
"10706.90,11096.80,11511.50,11094.40"
"11094.40,10706.90,11096.80,10687.80"
"10687.80,11094.40,10706.90,10861.30"
"10861.30,10687.80,11094.40,10930.50"
"10930.50,10861.30,10687.80,10932.50"
"10932.50,10930.50,10861.30,11116.80"
"11116.80,10932.50,10930.50,11018.80"
"11018.80,11116.80,10932.50,10660.30"
"10660.30,11018.80,11116.80,10247.60"
"10247.60,10660.30,11018.80,10118.70"
"10118.70,10247.60,10660.30,9800.69"
"9800.69,10118.70,10247.60,10183.70"
"10183.70,9800.69,10118.70,10346.20"
"10346.20,10183.70,9800.69,10373.80"
"10373.80,10346.20,10183.70,10531.80"
"10531.80,10373.80,10346.20,10202.30"
"10202.30,10531.80,10373.80,9775.04"
"9775.04,10202.30,10531.80,9849.83"
"9849.83,9775.04,10202.30,9732.86"
"9732.86,9849.83,9775.04,9314.91"
"9314.91,9732.86,9849.83,8766.98"
"8766.98,9314.91,9732.86,9177.46"
"9177.46,8766.98,9314.91,9607.11"
"9607.11,9177.46,8766.98,9943.83"
"9943.83,9607.11,9177.46,10105.10"
"10105.10,9943.83,9607.11,10103.30"
"10103.30,10105.10,9943.83,10171.00"
"10171.00,10103.30,10105.10,9807.53"
"9807.53,10171.00,10103.30,9404.70"
"9404.70,9807.53,10171.00,9041.62"
"9041.62,9404.70,9807.53,9434.15"
"9434.15,9041.62,9404.70,9841.43"
"9841.43,9434.15,9041.62,9989.41"
"9989.41,9841.43,9434.15,9603.65"
"9603.65,9989.41,9841.43,9829.40"
"9829.40,9603.65,9989.41,9936.33"
"9936.33,9829.40,9603.65,9916.08"
"9916.08,9936.33,9829.40,9836.04"
"9836.04,9916.08,9936.33,9504.47"
"9504.47,9836.04,9916.08,9655.93"
"9655.93,9504.47,9836.04,9920.66"
"9920.66,9655.93,9504.47,10014.80"
"10014.80,9920.66,9655.93,10027.00"
"10027.00,10014.80,9920.66,9947.80"
"9947.80,10027.00,10014.80,10191.80"
"10191.80,9947.80,10027.00,10198.70"
"10198.70,10191.80,9947.80,10198.30"
"10198.30,10198.70,10191.80,10257.60"
"10257.60,10198.30,10198.70,10350.60"
"10350.60,10257.60,10198.30,10401.10"
"10401.10,10350.60,10257.60,10343.60"
"10343.60,10401.10,10350.60,10430.70"
"10430.70,10343.60,10401.10,10353.50"
"10353.50,10430.70,10343.60,10497.60"
"10497.60,10353.50,10430.70,10507.00"
"10507.00,10497.60,10353.50,10558.30"
"10558.30,10507.00,10497.60,10667.40"
"10235.96,10147.36,10184.52,10405.21"
"10405.21,10235.96,10147.36,10374.36"
"10374.36,10405.21,10235.96,10359.06"
"10359.06,10374.36,10405.21,10425.46"
"10425.46,10359.06,10374.36,10507.52"
"10507.52,10425.46,10359.06,10590.59"
"10590.59,10507.52,10425.46,10617.11"
"10617.11,10590.59,10507.52,10640.71"
"10640.71,10617.11,10590.59,10641.31"
"10641.31,10640.71,10617.11,10705.87"
"10705.87,10641.31,10640.71,10705.32"
"10705.32,10705.87,10641.31,10856.74"
"10856.74,10705.32,10705.87,11031.08"
"11031.08,10856.74,10705.32,11105.34"
"11105.34,11031.08,10856.74,11272.33"
"11272.33,11105.34,11031.08,11348.62"
"11348.62,11272.33,11105.34,11589.64"
"11589.64,11348.62,11272.33,11632.04"
"11632.04,11589.64,11348.62,11728.08"
"11728.08,11632.04,11589.64,11867.09"
"11867.09,11728.08,11632.04,11844.65"
"11844.65,11867.09,11728.08,11629.75"
"11629.75,11844.65,11867.09,11643.53"
"11643.53,11629.75,11844.65,11454.76"
"11454.76,11643.53,11629.75,11467.96"
"11467.96,11454.76,11643.53,11379.40"
"11379.40,11467.96,11454.76,11577.76"
"11577.76,11379.40,11467.96,11463.18"
"11463.18,11577.76,11379.40,11520.62"
"11520.62,11463.18,11577.76,11542.98"
"11542.98,11520.62,11463.18,11607.84"
"11607.84,11542.98,11520.62,11393.97"
"11393.97,11607.84,11542.98,11376.12"
"11376.12,11393.97,11607.84,11179.97"
"11179.97,11376.12,11393.97,11207.79"
"11207.79,11179.97,11376.12,11133.35"
"11133.35,11207.79,11179.97,10899.71"
"10899.71,11133.35,11207.79,10923.90"
"10923.90,10899.71,11133.35,11146.27"
"11146.27,10923.90,10899.71,11283.87"
"11283.87,11146.27,10923.90,11413.12"
"11413.12,11283.87,11146.27,11407.87"
"11407.87,11413.12,11283.87,11404.95"
"11404.95,11407.87,11413.12,11276.66"
"11276.66,11404.95,11407.87,11310.90"
"11310.90,11276.66,11404.95,11374.03"
"11374.03,11310.90,11276.66,11141.29"
"11141.29,11374.03,11310.90,11331.35"
"11331.35,11141.29,11374.03,11296.62"
"11296.62,11331.35,11141.29,11294.98"
"11294.98,11296.62,11331.35,11301.62"
"11301.62,11294.98,11296.62,11328.47"
"11328.47,11301.62,11294.98,11233.56"
"11233.56,11328.47,11301.62,11221.51"
"11221.51,11233.56,11328.47,11271.50"
"11271.50,11221.51,11233.56,11276.51"
"11276.51,11271.50,11221.51,11432.74"
"11432.74,11276.51,11271.50,11414.86"
"11414.86,11432.74,11276.51,11596.08"
"11596.08,11414.86,11432.74,11655.64"
"11655.64,11596.08,11414.86,11676.59"
"11676.59,11655.64,11596.08,11773.90"
"11773.90,11676.59,11655.64,11894.96"
"11894.96,11773.90,11676.59,11905.92"
"11905.92,11894.96,11773.90,11977.74"
"11977.74,11905.92,11894.96,12004.59"
"10667.40,10558.30,10507.00,10772.50"
"10772.50,10667.40,10558.30,10846.70"
"10846.70,10772.50,10667.40,10828.90"
"10828.90,10846.70,10772.50,10655.50"
"10655.50,10828.90,10846.70,10525.90"
"10525.90,10655.50,10828.90,10406.40"
"10406.40,10525.90,10655.50,10317.40"
"10317.40,10406.40,10525.90,10576.70"
"10576.70,10317.40,10406.40,10557.20"
"10557.20,10576.70,10317.40,10562.80"
"10562.80,10557.20,10576.70,10481.60"
"10481.60,10562.80,10557.20,10220.70"
"10220.70,10481.60,10562.80,10244.60"
"10244.60,10220.70,10481.60,9955.23"
"9955.23,10244.60,10220.70,9584.79"
"9584.79,9955.23,10244.60,9876.51"
"9876.51,9584.79,9955.23,9942.87"
"9942.87,9876.51,9584.79,10086.15"
"10086.15,9942.87,9876.51,10064.13"
"10064.13,10086.15,9942.87,10170.97"
"10170.97,10064.13,10086.15,10125.91"
"10125.91,10170.97,10064.13,10001.70"
"10001.70,10125.91,10170.97,10068.70"
"10068.70,10001.70,10125.91,9927.10"
"9927.10,10068.70,10001.70,9965.21"
"9965.21,9927.10,10068.70,9892.77"
"9892.77,9965.21,9927.10,10157.17"
"10157.17,9892.77,9965.21,9988.63"
"9988.63,10157.17,9892.77,10028.50"
"10028.50,9988.63,10157.17,9984.57"
"9984.57,10028.50,9988.63,9876.40"
"9876.40,9984.57,10028.50,9908.85"
